record_id,vehicle_id,recorded_at,state_of_health,state_of_charge,temperature_c,voltage_v,cycle_count,charging_mode
2522,26,2023-06-01 03:26:22,99.21,63.81,-9.79,381.855,18,fast
2523,42,2024-11-04 02:23:54,93.16,67.75,38.3,351.321,73,slow
2524,9,2023-04-18 07:40:20,99.48,87.05,1.0,418.795,10,slow
2525,26,2024-02-03 00:40:09,96.28,36.42,44.96,414.709,45,rapid
2526,18,2024-01-06 08:29:00,97.27,10.67,4.2,362.643,21,fast
2527,20,2023-06-16 20:43:09,98.33,62.76,26.73,342.69,17,slow
2528,49,2023-09-29 16:36:58,98.27,62.11,24.76,361.447,32,rapid
2529,35,2024-08-09 06:21:18,97.21,95.55,10.3,413.525,66,rapid
2530,45,2024-04-13 21:17:26,97.53,38.63,34.5,379.528,51,slow
2531,48,2023-09-08 07:04:01,97.01,26.01,33.54,340.042,27,slow
2532,12,2023-01-21 09:50:46,99.71,69.34,14.67,419.11,1,fast
2533,36,2024-12-20 06:22:42,95.47,96.99,13.63,367.88,91,rapid
2534,44,2023-07-04 14:30:39,98.64,77.63,20.22,398.251,22,rapid
2535,4,2024-01-31 03:08:02,98.45,86.83,22.67,381.154,25,slow
2536,38,2024-10-04 11:50:17,98.72,25.92,-3.67,391.739,74,fast
2537,50,2023-04-23 00:00:08,99.92,60.84,1.64,398.38,10,rapid
2538,9,2024-04-01 07:25:08,95.27,62.22,-0.79,346.953,23,rapid
2539,11,2023-05-12 13:23:10,100.8,85.95,36.06,385.774,15,rapid
2540,34,2023-07-12 08:13:36,99.61,65.11,34.51,393.397,24,slow
2541,28,2024-09-05 12:19:39,97.55,14.42,-9.76,391.904,54,slow
2542,1,2023-06-30 23:00:18,98.27,58.07,16.99,402.958,9,fast
2543,35,2023-09-12 13:56:25,99.77,90.17,20.91,386.843,30,slow
2544,44,2023-02-08 19:47:01,98.93,20.54,9.7,402.458,2,rapid
2545,27,2024-12-12 18:39:27,93.34,62.5,29.52,417.336,52,fast
2546,8,2023-03-21 20:20:30,98.6,19.9,44.58,411.845,5,fast
2547,33,2024-07-13 18:06:37,97.84,65.23,34.1,402.178,63,slow
2548,21,2024-04-12 17:49:13,96.37,55.55,18.66,356.301,52,rapid
2549,9,2024-03-14 08:39:15,96.3,69.43,24.58,345.953,33,rapid
2550,12,2024-09-20 17:17:48,95.62,83.96,27.94,411.787,66,rapid
2551,49,2024-11-28 00:04:49,97.92,37.18,26.93,392.402,37,fast
2552,6,2024-04-11 04:23:33,95.76,76.75,28.76,413.686,32,slow
2553,15,2023-11-08 22:36:17,96.13,20.3,41.34,354.363,22,fast
2554,49,2024-05-05 08:56:10,98.89,38.85,42.93,414.475,50,fast
2555,27,2023-07-12 07:39:24,97.18,34.49,2.17,377.302,15,slow
2556,22,2023-08-25 01:05:54,98.05,91.14,-3.63,407.526,25,rapid
2557,40,2024-09-17 22:48:30,96.58,20.32,-1.86,396.797,48,rapid
2558,22,2023-04-02 08:04:54,97.84,30.95,25.98,373.844,8,fast
2559,15,2023-03-10 12:01:49,100.42,99.21,30.95,395.996,6,slow
2560,8,2024-10-03 09:35:23,97.16,90.74,3.64,353.17,46,fast
2561,16,2023-05-04 10:20:22,98.9,61.17,30.37,346.423,11,rapid
2562,43,2024-01-25 05:02:54,100.96,62.13,17.53,393.114,47,slow
2563,29,2024-04-09 13:39:40,98.27,62.12,39.66,343.264,48,slow
2564,18,2023-10-13 04:49:57,97.19,33.09,42.55,356.394,37,fast
2565,40,2023-07-31 21:16:02,97.26,13.01,-9.68,386.925,17,rapid
2566,6,2024-04-13 06:27:40,96.17,29.44,41.39,419.344,30,fast
2567,31,2024-04-02 13:40:55,94.67,35.93,31.92,406.878,31,slow
2568,29,2023-09-27 12:16:05,97.54,60.75,21.61,342.166,34,fast
2569,2,2024-02-05 16:55:47,98.7,61.77,14.29,370.068,23,fast
2570,39,2023-05-06 23:56:41,98.55,12.29,11.04,357.211,11,rapid
2571,18,2023-10-02 20:33:08,97.98,26.94,18.89,409.417,30,fast
2572,47,2024-07-10 18:21:42,97.56,89.59,43.05,360.461,49,rapid
2573,7,2024-09-07 23:30:04,96.14,56.26,-3.17,377.517,78,rapid
2574,48,2024-03-09 08:25:14,96.11,99.39,28.78,393.73,27,slow
2575,39,2023-12-27 16:07:55,98.62,66.47,18.89,377.139,30,slow
2576,46,2023-05-15 05:15:54,99.46,92.6,19.93,346.789,14,rapid
2577,42,2023-04-01 08:32:55,100.57,89.44,36.82,383.641,7,rapid
2578,18,2023-08-30 14:32:39,98.61,45.01,13.91,395.992,31,slow
2579,17,2024-11-06 14:35:50,93.0,64.74,38.49,365.245,38,fast
2580,17,2023-08-20 15:57:17,95.76,59.06,33.86,375.235,24,fast
2581,6,2024-04-07 05:12:11,97.31,65.38,43.37,345.337,55,rapid
2582,17,2023-01-22 18:55:05,97.87,62.87,-8.82,364.282,2,fast
2583,37,2023-11-25 09:09:54,98.57,84.54,13.16,359.693,41,rapid
2584,30,2024-09-26 08:11:19,95.57,83.12,1.94,386.565,78,rapid
2585,4,2023-12-22 08:11:03,97.47,42.1,-1.65,360.541,26,slow
2586,16,2023-03-22 14:44:07,98.64,78.97,16.44,387.498,4,fast
2587,36,2023-02-21 00:45:12,99.14,15.26,16.0,384.053,4,fast
2588,3,2024-06-08 18:14:26,94.76,47.94,18.14,409.952,51,slow
2589,30,2023-04-04 00:31:48,99.75,87.09,23.4,358.315,6,fast
2590,1,2023-03-07 22:01:32,99.28,66.63,14.61,408.733,5,rapid
2591,5,2024-10-12 19:01:40,92.1,18.87,8.45,403.535,83,fast
2592,1,2023-03-05 20:55:42,97.61,98.88,36.29,350.241,4,slow
2593,42,2024-05-02 14:13:25,94.59,92.58,2.25,362.033,64,rapid
2594,26,2024-01-01 20:56:11,96.72,11.54,14.92,383.563,41,rapid
2595,24,2023-06-20 22:36:01,99.11,36.55,17.89,365.9,14,rapid
2596,36,2024-11-15 21:51:25,96.53,27.4,-4.14,380.724,65,slow
2597,16,2023-10-22 03:25:51,97.92,83.84,37.88,386.954,20,rapid
2598,30,2024-08-06 20:11:54,97.07,44.56,25.72,356.739,31,slow
2599,11,2023-03-16 14:53:27,97.97,56.21,15.65,347.652,4,slow
2600,45,2024-10-01 17:43:08,94.22,84.59,8.49,361.029,75,rapid
2601,6,2024-11-28 06:20:13,96.73,26.06,19.96,355.235,86,slow
2602,19,2023-01-12 19:39:44,100.8,17.02,21.63,345.791,1,fast
2603,45,2024-07-04 19:14:15,97.67,49.33,11.35,386.553,60,slow
2604,23,2023-06-06 14:40:21,98.21,85.0,-4.37,349.827,9,slow
2605,20,2023-10-12 21:27:09,98.53,66.89,43.25,367.263,22,rapid
2606,47,2023-05-15 03:45:29,99.27,10.52,41.42,354.793,17,slow
2607,15,2023-12-16 14:32:01,97.76,98.92,26.41,355.409,40,rapid
2608,23,2024-12-12 13:33:42,97.28,63.94,24.11,390.151,45,slow
2609,5,2023-02-23 08:51:37,98.38,49.77,36.45,407.075,6,rapid
2610,38,2023-06-14 21:53:03,99.02,47.95,15.91,390.444,9,rapid
2611,46,2024-06-26 11:08:42,95.41,92.82,35.92,409.047,38,slow
2612,5,2023-02-01 03:55:16,100.21,20.33,42.57,401.278,2,slow
2613,22,2023-05-25 10:09:54,97.63,84.52,39.42,382.787,12,fast
2614,6,2023-01-17 05:01:28,99.54,85.77,9.71,377.774,1,slow
2615,30,2024-08-23 00:47:44,97.01,91.53,30.58,340.653,47,slow
2616,12,2023-08-27 20:15:32,99.12,58.94,37.68,341.778,27,fast
2617,39,2024-09-26 15:54:42,95.85,81.49,7.3,357.067,50,rapid
2618,11,2024-03-06 09:42:48,96.5,33.07,2.98,345.834,52,fast
2619,22,2024-06-15 01:41:29,98.66,71.24,37.91,345.264,29,slow
2620,47,2024-01-31 13:43:29,97.6,82.58,19.93,415.882,38,slow
2621,11,2023-06-15 19:36:29,98.83,61.57,5.93,376.328,19,fast
2622,35,2023-08-24 22:36:56,97.6,80.66,11.73,389.542,28,fast
2623,20,2023-09-13 04:59:33,99.05,43.12,-2.28,399.435,14,slow
2624,25,2024-07-11 14:38:08,97.44,15.78,1.16,386.347,40,rapid
2625,9,2023-12-09 06:45:31,98.14,94.76,-2.72,398.669,27,fast
2626,24,2024-07-28 14:39:32,93.57,67.37,-1.9,366.805,56,slow
2627,14,2023-12-09 21:58:49,96.65,81.46,14.28,408.857,23,rapid
2628,44,2023-12-24 23:03:48,97.89,31.71,23.63,397.986,25,rapid
2629,26,2023-05-05 23:23:34,102.15,95.3,20.97,405.339,7,rapid
2630,41,2024-03-28 04:54:13,95.28,59.41,-1.3,414.788,43,slow
2631,33,2024-10-14 21:08:50,93.5,11.18,2.99,380.029,61,fast
2632,22,2023-01-09 11:11:48,101.03,45.21,-3.46,347.514,0,fast
2633,9,2023-12-24 18:19:28,97.36,67.11,-1.14,377.558,45,fast
2634,11,2024-06-08 05:19:16,95.16,74.39,7.04,405.442,62,fast
2635,18,2024-11-08 02:30:43,94.12,17.5,36.52,361.484,67,fast
2636,14,2024-05-20 00:30:28,100.35,36.64,11.17,356.994,48,fast
2637,21,2023-08-09 12:37:11,98.26,22.81,-5.96,389.366,23,rapid
2638,42,2024-01-26 12:36:20,97.92,19.01,-5.66,417.752,50,rapid
2639,16,2023-02-13 10:18:27,101.26,12.14,21.12,352.161,5,slow
2640,46,2023-01-31 17:52:03,100.07,95.91,6.98,345.527,2,fast
2641,38,2023-12-07 17:21:45,98.21,46.35,19.18,395.739,21,slow
2642,25,2024-07-03 12:34:04,98.43,36.06,27.6,341.471,27,rapid
2643,31,2024-01-14 20:06:45,98.49,69.27,0.19,393.258,37,rapid
2644,2,2024-07-21 13:39:26,98.45,18.17,10.03,413.33,30,slow
2645,22,2023-06-22 05:40:22,98.07,33.26,13.62,357.812,9,fast
2646,41,2023-09-12 23:12:45,97.63,36.86,-8.74,390.387,18,slow
2647,12,2023-04-03 20:02:06,99.96,39.74,42.54,395.829,5,fast
2648,24,2023-09-06 18:12:50,99.72,24.65,11.82,417.528,27,rapid
2649,50,2024-08-27 15:00:19,93.31,41.66,-9.96,371.001,76,fast
2650,24,2023-01-11 16:11:59,101.68,57.06,1.47,371.345,0,slow
2651,36,2024-01-26 14:36:36,98.55,95.67,-1.76,398.306,36,rapid
2652,47,2024-07-06 07:17:55,95.86,88.88,17.8,382.274,32,fast
2653,41,2024-06-10 22:25:27,96.81,26.2,8.95,416.404,58,slow
2654,21,2023-05-16 16:18:08,101.03,77.21,13.39,415.885,16,slow
2655,28,2024-10-05 21:02:17,93.05,11.61,25.09,379.728,46,slow
2656,2,2023-02-05 00:23:15,99.95,69.29,35.05,408.35,1,rapid
2657,40,2023-08-17 04:52:24,95.61,61.31,44.77,388.168,19,rapid
2658,36,2024-02-03 03:32:34,96.36,14.24,4.44,369.556,23,fast
2659,50,2024-04-09 03:31:17,98.87,89.38,6.28,400.569,43,rapid
2660,3,2023-08-28 11:23:26,98.43,37.66,43.23,360.822,25,rapid
2661,30,2024-01-15 00:15:34,96.56,16.98,28.4,372.047,37,slow
2662,9,2024-04-04 10:59:55,100.05,68.12,15.09,401.432,24,slow
2663,26,2024-03-06 19:53:01,97.46,52.99,12.21,358.851,21,rapid
2664,45,2024-12-23 16:35:13,95.56,52.39,25.26,348.005,42,fast
2665,42,2024-09-21 10:37:36,95.26,37.18,15.7,415.568,51,fast
2666,18,2023-03-21 14:04:44,101.6,31.78,14.45,413.411,8,fast
2667,36,2023-09-24 19:55:06,97.35,44.01,3.01,345.445,35,slow
2668,7,2023-11-11 10:25:57,96.23,43.21,34.6,419.246,19,slow
2669,32,2023-04-02 09:30:38,100.6,24.75,12.37,359.842,10,slow
2670,12,2023-09-10 03:51:31,98.97,21.03,-5.5,353.242,32,rapid
2671,34,2023-06-07 18:17:58,98.47,79.58,4.84,344.258,9,slow
2672,3,2024-09-18 12:27:37,98.84,50.8,6.8,360.656,60,fast
2673,44,2024-01-05 00:02:02,96.28,83.01,38.74,355.106,33,slow
2674,48,2023-02-22 14:44:05,99.01,38.99,28.14,352.329,6,fast
2675,48,2023-01-07 19:05:35,98.8,62.62,15.37,391.501,0,fast
2676,47,2023-05-30 23:12:09,98.91,35.93,8.15,354.277,11,fast
2677,4,2023-05-14 18:43:50,98.2,84.15,26.39,371.879,11,rapid
2678,9,2024-12-17 00:27:48,94.48,53.54,28.45,385.737,44,slow
2679,45,2023-04-01 04:55:06,100.33,12.29,38.37,415.36,6,fast
2680,49,2024-07-23 06:01:29,97.21,30.75,14.17,368.792,70,rapid
2681,12,2024-03-18 09:41:07,95.23,56.22,44.85,371.151,53,rapid
2682,3,2023-04-18 12:16:51,99.16,35.07,41.34,352.291,9,fast
2683,45,2023-04-13 10:23:31,101.28,91.74,23.99,363.686,10,rapid
2684,19,2024-09-19 07:16:47,94.54,63.95,4.52,376.456,35,slow
2685,32,2024-05-06 15:37:23,97.54,85.29,13.72,411.672,56,slow
2686,16,2024-06-14 20:34:42,95.57,11.02,27.57,341.103,54,rapid
2687,31,2024-02-21 13:59:47,99.64,59.7,24.42,373.755,42,slow
2688,1,2024-04-18 12:07:23,99.19,26.29,-0.65,350.223,45,fast
2689,40,2023-01-17 05:12:24,98.16,83.74,32.55,412.409,1,slow
2690,15,2023-05-10 06:16:16,99.7,30.3,4.25,361.434,16,fast
2691,4,2024-02-05 14:17:26,99.52,17.33,31.66,386.729,39,rapid
2692,43,2023-05-10 12:28:48,98.94,24.77,27.72,355.324,8,rapid
2693,20,2023-11-27 02:03:47,96.74,62.53,14.46,343.632,35,rapid
2694,26,2023-06-02 20:44:57,99.39,92.42,-3.9,391.454,13,rapid
2695,21,2024-07-09 21:15:42,94.4,33.4,26.41,406.033,39,slow
2696,10,2024-01-07 07:59:12,99.02,14.61,4.53,381.274,37,rapid
2697,41,2024-04-25 03:27:54,94.68,24.88,-0.37,367.459,51,fast
2698,13,2023-01-25 17:35:31,101.51,32.78,37.28,369.179,1,slow
2699,29,2024-10-14 07:48:05,96.38,77.66,38.87,419.201,54,slow
2700,42,2024-08-30 06:19:52,94.14,10.18,42.3,379.001,78,rapid
2701,43,2023-10-24 13:54:18,98.84,62.34,14.3,378.922,17,rapid
2702,48,2023-09-04 08:39:40,97.51,31.09,2.79,419.666,22,fast
2703,50,2024-04-03 03:07:40,95.03,93.72,31.15,413.162,34,rapid
2704,4,2023-09-11 14:48:33,97.29,75.83,27.35,376.68,28,rapid
2705,11,2023-12-26 21:10:53,96.17,76.88,39.58,376.913,36,slow
2706,18,2024-02-25 04:15:43,98.83,61.7,23.75,352.662,30,slow
2707,49,2023-12-20 01:24:07,97.24,32.09,43.54,352.098,19,rapid
2708,45,2024-10-06 22:16:13,93.08,15.73,14.54,391.045,50,fast
2709,30,2023-12-24 00:00:38,97.68,13.88,13.02,397.238,43,fast
2710,45,2024-04-14 19:15:20,95.85,81.12,21.0,343.397,51,slow
2711,45,2023-11-06 13:46:12,100.09,76.47,18.34,358.803,36,fast
2712,49,2024-03-23 02:04:37,95.87,29.72,27.2,340.155,56,rapid
2713,14,2023-06-24 06:17:47,98.15,97.62,32.87,396.549,20,slow
2714,13,2024-04-24 06:14:08,97.09,14.93,36.21,380.764,58,slow
2715,13,2024-08-06 17:01:03,96.11,32.44,30.46,348.747,74,rapid
2716,24,2024-09-10 06:26:35,93.28,81.53,4.88,411.943,63,rapid
2717,35,2023-03-26 03:22:16,100.79,60.86,44.39,376.997,5,slow
2718,42,2024-03-29 01:37:27,98.49,85.02,18.89,389.755,28,rapid
2719,16,2024-11-16 11:52:08,95.06,45.65,38.08,347.531,36,slow
2720,2,2023-08-03 17:05:56,99.57,84.74,20.9,412.852,26,slow
2721,35,2023-02-19 09:17:09,101.5,77.91,19.99,378.374,4,fast
2722,45,2024-04-20 14:36:45,96.46,77.48,36.57,405.542,34,fast
2723,38,2023-02-19 21:51:29,99.97,40.87,26.79,375.228,6,fast
2724,22,2024-11-20 15:01:10,95.36,11.33,-4.36,380.328,37,fast
2725,9,2023-09-20 02:46:16,97.93,21.81,25.24,378.032,34,slow
2726,32,2024-06-20 22:41:26,94.34,43.51,-3.69,367.507,69,fast
2727,50,2024-07-20 18:27:29,94.01,16.21,-3.37,361.312,41,rapid
2728,25,2023-10-26 00:49:34,97.46,31.05,-1.27,376.961,33,rapid
2729,29,2023-04-13 09:54:16,100.77,55.8,5.13,342.125,6,fast
2730,26,2024-12-14 10:49:51,93.84,67.46,14.22,411.728,80,rapid
2731,25,2024-09-07 11:17:08,95.83,95.9,32.97,387.637,55,fast
2732,45,2023-08-14 11:21:36,96.68,46.05,-1.29,350.066,13,fast
2733,31,2024-08-07 00:03:23,97.2,78.05,22.84,413.126,77,slow
2734,6,2024-08-30 11:19:57,98.81,12.88,36.73,377.671,42,slow
2735,34,2024-10-08 01:17:48,93.7,67.54,-6.11,383.2,68,slow
2736,14,2024-12-09 00:35:47,97.44,38.59,30.32,347.077,47,rapid
2737,44,2023-04-27 13:51:11,98.73,36.2,10.3,392.785,9,fast
2738,50,2023-08-08 23:11:11,98.07,95.25,14.4,413.092,23,slow
2739,19,2023-08-08 13:43:46,97.45,51.37,34.86,376.448,11,fast
2740,36,2023-10-28 23:15:25,99.58,79.36,31.01,350.053,15,fast
2741,8,2023-06-19 20:51:21,99.86,24.88,14.9,346.832,16,fast
2742,47,2024-04-14 23:21:50,96.54,85.57,1.24,342.378,42,fast
2743,37,2023-01-23 14:07:06,98.57,25.86,-5.46,352.908,1,fast
2744,46,2024-09-03 21:41:11,93.15,42.88,16.3,342.688,79,fast
2745,11,2023-05-13 09:47:10,98.87,64.71,0.56,373.543,15,rapid
2746,19,2023-08-14 17:20:30,100.54,70.52,33.86,354.688,28,fast
2747,2,2024-07-16 06:59:29,94.15,72.74,-6.79,361.23,36,rapid
2748,5,2024-02-25 02:15:19,98.86,78.57,-3.53,363.33,52,fast
2749,43,2023-11-22 09:00:50,97.65,28.56,0.6,347.802,20,rapid
2750,18,2023-02-08 23:51:15,100.79,29.44,44.56,368.025,2,fast
2751,44,2024-02-20 13:49:23,96.02,76.31,-4.41,387.637,33,rapid
2752,40,2024-10-28 12:49:59,92.86,18.97,5.98,366.107,67,slow
2753,33,2024-07-14 14:06:30,92.81,41.52,33.41,366.878,70,fast
2754,3,2023-10-17 21:08:19,97.32,58.56,31.46,367.759,33,rapid
2755,14,2024-06-23 01:16:47,96.88,85.21,10.0,353.968,47,rapid
2756,40,2024-01-04 01:05:41,98.55,87.74,38.88,377.808,40,rapid
2757,21,2023-02-06 17:59:55,99.22,90.5,34.65,392.967,4,slow
2758,31,2023-05-12 01:34:48,98.0,89.22,27.26,385.608,10,fast
2759,41,2023-01-10 05:34:48,98.65,59.13,8.17,402.529,0,fast
2760,10,2023-07-04 15:24:35,98.52,49.76,16.67,355.301,9,fast
2761,21,2024-11-25 08:11:44,97.29,48.36,12.24,378.627,88,slow
2762,39,2024-06-23 11:01:25,96.03,87.1,-7.89,356.69,59,slow
2763,40,2024-07-16 08:08:34,98.66,29.58,-6.21,390.753,64,fast
2764,17,2023-01-20 17:05:33,99.07,26.41,-5.61,415.516,1,fast
2765,2,2024-05-31 17:59:24,95.44,37.07,43.95,361.703,33,slow
2766,35,2023-06-23 22:11:15,99.27,74.18,-8.13,350.701,20,slow
2767,23,2024-12-02 02:32:10,98.26,89.03,44.56,390.779,46,rapid
2768,16,2024-12-19 22:40:50,96.49,14.16,19.64,371.333,37,slow
2769,43,2024-09-08 16:59:43,94.27,19.44,10.6,355.317,53,fast
2770,5,2024-11-14 13:43:40,91.84,58.7,35.32,366.128,45,rapid
2771,5,2024-08-09 19:32:32,95.86,45.74,32.15,373.747,31,rapid
2772,46,2024-04-17 18:43:05,96.08,42.41,8.43,405.147,31,fast
2773,38,2024-04-11 20:50:08,94.05,85.52,13.42,373.54,47,rapid
2774,26,2023-09-14 08:12:41,99.1,61.69,42.67,411.708,24,fast
2775,42,2023-08-24 03:35:03,97.89,52.72,14.89,380.709,18,fast
2776,30,2023-08-10 12:02:57,97.35,93.13,15.42,371.746,20,rapid
2777,22,2024-07-26 22:23:23,97.06,38.09,33.52,408.946,42,rapid
2778,15,2024-12-22 10:44:43,98.26,51.98,10.08,346.584,93,rapid
2779,21,2023-11-27 17:15:22,98.42,17.6,25.33,405.333,43,slow
2780,25,2023-11-08 10:18:15,97.07,66.16,19.58,383.187,36,slow
2781,29,2024-09-19 09:55:47,94.19,32.94,3.1,348.155,68,fast
2782,46,2024-12-20 10:02:24,95.43,45.98,27.74,390.767,69,slow
2783,11,2023-07-05 10:41:50,99.67,28.95,18.64,398.055,12,rapid
2784,6,2023-07-24 14:30:57,96.9,68.58,9.67,362.85,15,rapid
2785,44,2023-05-08 20:09:31,97.85,77.08,41.75,404.546,10,fast
2786,14,2023-07-20 22:18:50,99.22,50.36,28.38,347.013,19,slow
2787,10,2024-10-17 17:56:14,95.23,28.47,-0.77,373.451,55,slow
2788,30,2024-03-11 12:42:08,98.37,74.58,35.37,403.693,32,rapid
2789,46,2024-03-26 18:28:23,97.92,95.81,28.21,402.253,35,slow
2790,47,2024-04-17 22:58:29,94.32,94.04,-1.1,344.994,26,slow
2791,37,2023-04-01 10:25:40,99.28,39.49,22.2,411.342,11,slow
2792,38,2023-12-27 09:31:46,96.08,77.08,39.94,370.077,26,rapid
2793,49,2024-09-02 22:38:32,97.67,70.21,32.01,377.953,65,slow
2794,29,2023-12-25 01:02:14,97.1,91.59,6.97,341.578,24,rapid
2795,25,2023-07-26 02:07:38,99.41,51.02,31.75,413.51,11,slow
2796,14,2023-06-22 22:07:09,99.22,38.7,27.54,361.817,15,slow
2797,7,2024-10-12 03:17:17,95.49,77.84,25.05,376.203,38,slow
2798,25,2023-08-06 15:15:01,98.36,76.31,28.21,382.26,21,slow
2799,13,2024-04-18 10:40:45,97.1,95.8,-2.81,382.334,24,rapid
2800,19,2024-06-24 10:24:00,97.77,85.9,44.19,357.236,43,fast
2801,42,2024-06-01 14:35:36,94.55,64.02,34.14,404.721,37,rapid
2802,38,2024-07-09 06:29:41,95.81,21.63,0.52,412.069,54,slow
2803,1,2023-03-07 05:33:07,100.05,75.73,-6.81,403.328,6,fast
2804,17,2023-10-08 06:19:33,97.28,62.87,-4.49,365.044,31,slow
2805,1,2023-04-17 06:36:46,99.54,69.96,-9.91,376.163,7,rapid
2806,41,2023-11-30 14:59:57,100.02,35.92,-2.77,351.295,42,slow
2807,3,2023-08-11 09:02:30,99.78,22.98,-7.78,344.837,16,fast
2808,21,2023-08-21 16:38:12,98.85,70.99,8.21,374.676,25,fast
2809,10,2023-05-22 23:54:05,97.82,39.0,4.65,404.512,12,slow
2810,23,2024-10-31 15:02:18,95.5,29.33,30.27,389.604,72,rapid
2811,27,2024-08-08 16:41:26,92.86,84.99,3.82,381.308,53,rapid
2812,16,2023-09-17 18:00:51,97.21,96.69,44.51,400.659,17,rapid
2813,41,2024-12-04 05:30:01,93.39,17.44,38.21,390.854,38,fast
2814,31,2023-01-19 00:33:17,101.3,56.9,28.37,394.968,1,slow
2815,30,2024-11-10 20:40:55,96.17,59.15,15.3,398.383,46,slow
2816,10,2024-06-25 04:27:51,94.44,78.63,-1.13,350.2,29,slow
2817,20,2024-02-16 06:28:55,97.9,76.61,39.25,358.551,20,fast
2818,27,2023-07-19 07:34:30,97.12,42.71,32.83,342.39,18,rapid
2819,21,2024-07-28 11:58:01,95.97,72.56,-6.61,386.786,33,slow
2820,8,2024-06-21 14:27:18,95.64,34.86,4.87,357.425,43,slow
2821,38,2024-02-23 23:12:39,100.31,31.73,3.98,393.089,50,rapid
2822,2,2023-02-12 14:21:22,100.69,93.08,38.24,372.334,3,rapid
2823,26,2023-10-18 03:14:43,98.68,41.64,36.72,375.188,27,fast
2824,22,2023-10-12 10:42:19,98.25,85.73,38.74,364.937,17,slow
2825,32,2024-01-19 11:11:05,97.26,82.33,-2.82,372.625,33,rapid
2826,18,2023-04-17 21:22:28,98.69,78.67,-0.48,373.949,5,fast
2827,12,2023-05-29 06:36:17,98.36,59.28,-5.84,363.02,16,rapid
2828,45,2023-06-22 17:54:27,98.18,51.09,17.43,389.826,10,fast
2829,4,2023-08-14 04:02:16,99.93,29.18,-1.94,358.323,12,fast
2830,22,2024-05-11 13:32:34,97.36,29.63,15.68,390.537,62,fast
2831,42,2023-12-02 08:26:40,97.29,49.1,43.71,368.483,20,fast
2832,23,2023-08-22 00:50:33,98.92,66.65,11.36,417.41,23,slow
2833,23,2024-06-08 22:57:15,97.12,67.18,25.21,396.996,59,fast
2834,34,2024-12-24 01:51:21,97.48,34.15,32.55,395.507,74,rapid
2835,9,2024-03-16 04:09:50,97.25,52.07,-3.7,341.688,33,fast
2836,26,2023-03-03 00:42:31,100.75,74.49,42.12,368.244,7,slow
2837,32,2024-12-24 00:05:29,97.19,60.62,12.08,400.418,88,slow
2838,6,2023-10-17 02:50:18,98.67,64.74,-6.47,345.753,26,slow
2839,38,2023-12-21 08:45:52,95.97,89.4,17.89,391.339,28,fast
2840,11,2024-05-18 10:12:53,96.84,26.75,11.47,369.943,61,slow
2841,50,2023-03-16 23:19:05,99.42,64.91,8.88,359.742,8,fast
2842,36,2024-09-03 11:10:08,98.59,94.44,-6.3,405.575,45,fast
2843,6,2024-03-28 00:44:03,96.8,25.58,28.85,342.573,53,fast
2844,16,2023-04-08 20:56:17,100.84,50.65,24.29,351.207,12,slow
2845,3,2024-09-18 17:54:46,93.05,60.73,35.29,344.915,52,fast
2846,14,2024-11-10 20:23:08,98.28,22.39,41.99,398.971,70,fast
2847,26,2023-06-12 17:57:08,98.28,72.27,31.91,398.424,19,rapid
2848,5,2024-03-15 21:37:31,96.81,58.11,36.8,367.985,46,fast
2849,19,2023-10-08 21:10:22,97.54,97.52,-1.83,363.384,24,rapid
2850,38,2024-01-24 01:44:54,97.91,84.08,2.98,392.103,45,fast
2851,18,2024-06-21 20:49:50,97.36,77.61,16.55,391.981,64,fast
2852,45,2023-04-11 21:26:03,99.86,34.3,12.5,395.196,6,fast
2853,22,2024-12-03 15:44:02,93.14,59.75,-9.54,377.481,42,slow
2854,29,2024-08-16 19:18:04,94.54,32.52,38.63,393.315,55,fast
2855,35,2023-08-23 01:00:20,98.41,53.51,10.84,340.463,13,slow
2856,28,2024-08-11 09:36:45,95.54,53.64,8.47,375.898,38,rapid
2857,47,2024-09-26 21:29:37,95.93,94.5,29.17,387.1,53,fast
2858,20,2024-05-12 15:06:30,98.4,75.93,-9.57,400.656,47,slow
2859,27,2023-06-12 00:30:53,99.21,54.1,-8.93,393.619,11,fast
2860,29,2024-11-10 22:13:53,92.63,41.13,4.83,404.901,59,slow
2861,22,2023-06-13 16:43:11,99.72,97.99,44.21,373.552,16,rapid
2862,42,2024-05-19 22:50:14,96.25,91.13,-0.88,411.826,60,slow
2863,22,2023-01-21 09:37:18,98.83,50.14,25.81,391.176,1,slow
2864,34,2023-07-17 21:45:04,98.88,19.96,41.03,410.949,15,fast
2865,44,2024-07-07 05:10:23,96.65,80.97,36.71,411.068,58,rapid
2866,3,2023-01-27 01:24:16,99.27,11.1,-1.73,392.938,1,slow
2867,13,2023-06-25 14:41:11,100.0,59.77,10.51,401.453,11,slow
2868,4,2023-04-08 07:15:41,100.01,69.7,12.63,383.443,8,fast
2869,37,2023-08-06 08:16:17,97.59,55.7,30.19,413.622,21,rapid
2870,37,2024-01-08 12:58:48,95.54,88.76,36.86,349.137,25,rapid
2871,20,2023-08-17 04:01:38,98.14,24.54,11.44,379.786,20,fast
2872,38,2023-08-31 00:53:22,98.53,24.05,1.49,380.278,23,rapid
2873,26,2023-03-26 11:55:00,100.13,83.22,0.16,380.972,4,slow
2874,7,2023-09-21 10:33:41,98.32,20.12,18.09,363.626,30,fast
