session_id,vehicle_id,driver_id,start_time,end_time,energy_added_kwh,start_soc,end_soc,charger_type,location,cost_usd
730,49,40,2023-04-13 00:55:53,2023-04-14 01:12:25,46.124,36.82,90.64,Level1,Tiffanymouth,10.9
731,7,20,2023-09-25 14:05:16,2023-09-25 14:56:08,42.402,44.5,100,DCFC,Rachelburgh,7.17
732,7,38,2023-01-04 14:18:51,2023-01-04 17:13:44,20.987,46.16,73.63,Level2,North Luis,4.31
733,48,19,2023-09-16 17:59:40,2023-09-17 05:35:07,22.023,13.29,35.74,Level1,North Colton,2.37
734,27,40,2024-06-23 16:43:36,2024-06-23 21:53:25,37.178,17.87,68.66,Level2,South Joshuaburgh,6.94
735,33,20,2023-02-19 02:05:50,2023-02-19 05:30:37,24.574,49.87,76.61,Level2,New Joshua,6.94
736,28,32,2024-10-09 07:22:09,2024-10-10 05:12:53,41.507,17.91,89.35,Level1,Lake Richard,13.24
737,6,28,2023-09-22 19:21:56,2023-09-22 22:49:40,24.928,24.48,72.51,Level2,Clarkside,5.02
738,18,26,2024-12-15 02:07:12,2024-12-15 05:02:58,21.092,50.02,75.07,Level2,West Taylor,6.18
739,23,40,2023-11-05 21:26:50,2023-11-06 01:31:04,29.309,51.78,88.88,Level2,Elizabethside,4.08
740,2,24,2023-05-13 08:18:27,2023-05-13 14:56:49,47.805,17.9,97.31,Level2,South Rebeccastad,10.35
741,29,24,2024-06-20 05:10:43,2024-06-20 05:40:10,24.554,47.84,97.95,DCFC,New Daniellefurt,4.43
742,9,21,2024-02-18 17:41:00,2024-02-18 21:47:25,29.57,39.49,83.69,Level2,New Lindsaymouth,7.92
743,11,22,2024-12-28 10:03:48,2024-12-28 10:32:42,24.096,42.77,93.82,DCFC,Duranborough,7.43
744,6,17,2023-02-03 15:24:42,2023-02-04 04:02:22,23.993,35.27,81.5,Level1,Kimberlyton,5.8
745,20,6,2023-08-01 15:20:46,2023-08-01 19:10:35,27.578,50.4,100,Level2,Tarafort,5.95
746,32,38,2023-05-11 20:15:38,2023-05-11 20:37:04,17.862,27.76,53.95,DCFC,New Eileen,4.25
747,44,27,2023-05-22 16:02:29,2023-05-22 16:48:40,38.494,56.99,100,DCFC,West Ashleyfurt,7.88
748,12,38,2024-10-04 15:42:59,2024-10-05 03:24:51,22.226,58.78,98.54,Level1,East Alexander,7.03
749,35,5,2024-01-20 12:18:35,2024-01-20 15:21:06,21.902,56.73,95.84,Level2,Brendamouth,4.71
750,31,17,2023-05-05 04:17:32,2023-05-05 09:24:17,36.811,52.13,93.26,Level2,Victoriafurt,5.56
751,50,3,2024-09-06 08:03:44,2024-09-07 01:14:30,32.641,50.99,100,Level1,Smithland,10.19
752,8,4,2024-01-03 03:24:34,2024-01-03 16:16:42,24.451,49.55,94.58,Level1,East Peggy,2.93
753,15,5,2023-06-03 04:19:22,2023-06-04 08:07:22,52.82,27.41,93.27,Level1,Joycetown,10.78
754,30,31,2023-02-26 15:01:19,2023-02-26 22:55:36,15.019,45.86,79.61,Level1,Port Kathryn,5.21
755,9,4,2023-04-29 01:43:38,2023-04-29 03:38:12,13.748,38.03,58.58,Level2,South Kristenfort,3.34
756,42,25,2023-07-01 11:49:53,2023-07-02 05:28:18,33.517,17.61,62.24,Level1,Lake Kayla,3.5
757,10,24,2023-04-29 23:54:10,2023-04-30 05:54:03,43.186,16.35,80.52,Level2,North Thomasmouth,13.92
758,26,22,2023-09-20 15:47:55,2023-09-21 03:51:32,22.915,54.98,100,Level1,Scotttown,5.82
759,10,33,2023-11-23 16:27:26,2023-11-24 07:01:32,27.68,42.67,83.8,Level1,West Davidfurt,7.95
760,7,25,2023-11-25 02:13:58,2023-11-25 03:10:04,46.757,30.72,91.92,DCFC,Bowenberg,14.79
761,35,23,2023-10-16 09:36:52,2023-10-16 10:10:56,28.392,49.3,100,DCFC,Kaylatown,3.98
762,19,3,2023-04-28 18:59:18,2023-04-29 01:22:39,46.002,47.58,97.8,Level2,East Helen,12.5
763,34,9,2024-12-06 14:38:50,2024-12-06 18:29:54,27.729,48.17,100,Level2,New Jesus,4.63
764,24,7,2024-04-15 22:43:47,2024-04-16 04:34:32,42.09,34.38,78.92,Level2,West Ryanton,12.2
765,37,30,2023-06-28 17:56:41,2023-06-28 23:56:45,43.209,26.41,73.84,Level2,North Timothyborough,10.45
766,22,9,2023-05-25 20:46:03,2023-05-26 03:05:11,45.496,52.21,100,Level2,Port Tannerton,8.43
767,1,33,2023-08-17 08:16:59,2023-08-17 08:50:20,27.805,34.43,93.97,DCFC,Andresstad,6.16
768,6,8,2024-12-19 15:08:49,2024-12-19 20:00:45,35.032,29.69,97.19,Level2,New Samuelville,7.3
769,48,25,2024-03-05 09:03:10,2024-03-05 21:23:15,23.436,42.82,66.71,Level1,South Ashleeland,2.73
770,38,19,2023-04-23 13:45:57,2023-04-23 19:06:46,38.499,37.4,100,Level2,Weeksside,5.59
771,21,34,2023-09-16 08:23:17,2023-09-16 13:36:28,37.582,49.89,100,Level2,New Christinamouth,3.95
772,5,37,2023-06-12 23:13:17,2023-06-13 00:16:51,52.984,30.1,100,DCFC,West Barbara,11.1
773,26,2,2023-09-20 15:32:08,2023-09-21 01:41:00,19.281,35.62,73.5,Level1,Alexisborough,6.46
774,49,5,2023-01-25 02:55:26,2023-01-25 05:53:33,21.374,38.69,63.63,Level2,Lake Stephanie,7.46
775,40,18,2024-07-31 06:48:42,2024-07-31 07:43:03,45.301,20.45,71.87,DCFC,West Ashleyside,6.71
776,46,36,2024-11-22 23:21:50,2024-11-23 04:23:06,36.152,14.72,71.12,Level2,Micheleland,10.29
777,23,17,2023-03-29 12:41:37,2023-03-29 18:25:00,41.206,34.24,86.4,Level2,Smithfort,10.89
778,4,5,2024-08-15 01:32:24,2024-08-15 02:18:42,38.591,34.48,100,DCFC,Huntmouth,4.87
779,3,38,2024-07-05 12:35:54,2024-07-06 17:00:18,53.973,40.03,100,Level1,Wellsbury,9.53
780,16,32,2024-12-02 08:43:06,2024-12-02 16:23:54,14.592,29.1,53.46,Level1,South Vanessa,3.69
781,29,35,2023-05-24 07:19:19,2023-05-24 09:23:24,14.891,37.75,68.14,Level2,Robertmouth,1.85
782,19,32,2024-04-26 16:37:07,2024-04-26 20:58:20,31.346,52.36,86.58,Level2,Rebeccaport,8.66
783,26,29,2023-03-10 09:39:08,2023-03-10 13:11:10,25.445,15.52,65.51,Level2,West Marisa,6.97
784,8,27,2024-07-17 13:47:13,2024-07-17 14:14:57,23.121,32.1,74.68,DCFC,Johnview,6.3
785,23,31,2024-09-17 23:12:37,2024-09-18 16:32:25,32.927,58.32,100,Level1,Nicolechester,7.92
786,10,3,2023-12-09 23:17:22,2023-12-10 21:43:17,42.621,36.67,100,Level1,Williamsland,14.45
787,32,22,2024-01-16 12:01:47,2024-01-16 12:33:35,26.509,26.35,65.22,DCFC,West Jeffrey,9.22
788,6,37,2023-05-03 15:49:00,2023-05-04 12:32:08,39.366,18.44,94.29,Level1,Kimberlyton,6.36
789,46,28,2024-12-07 09:52:13,2024-12-07 15:20:40,39.415,25.12,86.61,Level2,Gibsonview,7.16
790,35,33,2023-03-10 03:45:13,2023-03-10 07:05:53,24.08,19.38,62.38,Level2,Meyerville,4.94
791,11,5,2024-01-17 17:50:15,2024-01-18 08:31:08,27.895,40.9,100,Level1,Lake Jaimeville,4.2
792,7,7,2024-01-07 19:39:32,2024-01-08 01:02:19,38.735,49.3,100,Level2,Lake Danielside,13.38
793,23,27,2023-10-23 13:49:56,2023-10-24 15:23:56,48.577,38.51,100,Level1,Pruittville,10.7
794,37,18,2023-02-08 16:16:06,2023-02-08 20:21:28,29.444,45.14,77.46,Level2,Perezstad,6.02
795,30,3,2023-10-26 22:02:13,2023-10-27 05:33:34,14.293,15.1,47.22,Level1,New Meganburgh,4.49
796,26,5,2024-11-09 10:33:06,2024-11-09 18:50:24,15.748,21.2,52.14,Level1,Jamesside,4.04
797,14,6,2023-01-09 05:52:37,2023-01-09 06:09:57,14.447,34.69,65.04,DCFC,New Johnberg,3.58
798,1,8,2023-07-13 17:35:21,2023-07-14 01:59:15,15.957,48.32,82.49,Level1,South Dannyton,5.03
799,33,37,2024-03-01 17:20:14,2024-03-01 23:31:53,44.599,11.13,59.66,Level2,Lake Erinville,8.93
800,1,6,2023-02-08 11:06:15,2023-02-08 11:40:51,28.842,15.77,77.53,DCFC,South Crystal,3.92
801,27,1,2024-10-13 13:59:21,2024-10-13 14:21:24,18.381,47.48,72.59,DCFC,Kaylashire,4.51
802,45,38,2024-03-06 04:52:28,2024-03-06 05:41:15,40.663,28.35,79.37,DCFC,New Taylor,8.51
803,29,25,2024-11-17 02:24:00,2024-11-17 04:59:20,18.64,34.37,72.41,Level2,Jacksonville,4.83
804,8,14,2024-08-05 11:23:06,2024-08-05 14:26:35,22.019,40.37,80.92,Level2,New Kevinmouth,5.63
805,9,30,2023-06-21 18:25:07,2023-06-21 19:03:14,31.764,16.71,64.19,DCFC,Websterberg,6.52
806,45,36,2024-11-15 10:04:36,2024-11-16 04:40:49,35.347,18.25,62.6,Level1,West Vincent,8.41
807,26,12,2024-07-06 12:30:47,2024-07-07 04:54:48,31.161,38.78,100,Level1,Lake Mitchell,5.3
808,8,5,2023-10-30 04:32:17,2023-10-30 16:06:55,21.997,46.28,86.79,Level1,Herrerastad,5.76
809,46,35,2023-09-29 12:06:23,2023-09-29 22:15:53,19.301,45.46,75.57,Level1,Henrymouth,3.84
810,28,30,2023-08-11 14:55:54,2023-08-11 18:06:02,22.816,26.57,65.84,Level2,East Robertberg,5.16
811,38,37,2024-08-06 11:49:40,2024-08-06 17:33:15,41.23,10.14,77.18,Level2,Port Lisa,11.73
812,14,23,2023-06-06 09:49:08,2023-06-06 12:08:26,16.717,56.95,92.07,Level2,Starkside,2.58
813,49,40,2023-10-17 19:31:35,2023-10-17 20:04:02,27.055,18.34,49.91,DCFC,Rhondafort,6.71
814,39,29,2023-03-14 09:57:33,2023-03-14 10:23:10,21.354,32.35,69.23,DCFC,Larryburgh,2.16
815,15,15,2024-01-18 00:56:14,2024-01-18 06:27:15,39.723,44.67,94.2,Level2,Garciabury,8.53
816,27,25,2023-03-17 08:06:29,2023-03-17 08:38:54,27.018,29.6,66.51,DCFC,Dianeside,5.28
817,12,4,2024-05-03 11:19:54,2024-05-03 16:41:22,38.577,30.99,100,Level2,South Kennethtown,4.93
818,39,38,2024-05-31 15:06:47,2024-05-31 15:22:08,12.802,56.96,79.07,DCFC,Hopkinsbury,3.9
819,32,24,2024-12-19 07:49:46,2024-12-20 09:09:51,48.136,21.07,91.65,Level1,North Elizabethburgh,13.39
820,41,40,2024-12-29 23:35:37,2024-12-30 06:19:47,12.799,47.81,73.46,Level1,South William,1.75
821,45,17,2023-03-26 22:35:37,2023-03-27 23:31:38,47.374,34.19,93.63,Level1,Reginafurt,16.19
822,35,10,2024-08-14 02:56:00,2024-08-14 03:44:46,40.65,27.41,100,DCFC,East David,5.52
823,11,39,2023-02-21 21:51:41,2023-02-21 22:15:15,19.64,58.39,100,DCFC,Barreramouth,6.72
824,43,35,2023-07-28 19:45:44,2023-07-28 20:34:07,40.325,49.72,100,DCFC,Port Wendy,12.17
825,24,10,2024-01-19 15:43:12,2024-01-20 07:24:07,29.796,23.35,54.88,Level1,Lake Joseph,5.11
826,18,35,2023-04-08 00:42:03,2023-04-08 01:46:24,53.627,35.2,98.89,DCFC,South Bryanborough,17.83
827,9,23,2023-06-17 05:23:51,2023-06-17 10:29:58,36.735,32.25,87.16,Level2,North Lauren,9.08
828,49,16,2024-03-05 13:04:29,2024-03-05 14:17:17,60.667,11.05,81.84,DCFC,Christiantown,8.61
829,22,1,2024-07-15 22:24:51,2024-07-15 23:15:39,42.335,48.99,93.46,DCFC,Lopeztown,8.42
830,25,21,2024-02-27 01:29:52,2024-02-28 06:27:10,55.015,41.16,100,Level1,West Deborahfort,16.2
831,45,19,2023-05-12 09:01:44,2023-05-12 13:29:59,32.191,59.61,100,Level2,South Josephhaven,10.51
832,34,35,2023-12-14 17:35:09,2023-12-14 21:38:02,29.147,31.12,85.6,Level2,New Tonyaport,4.62
833,40,34,2023-11-02 13:57:35,2023-11-03 01:04:43,21.126,35.95,59.93,Level1,New Tanya,2.89
834,24,22,2024-11-04 06:07:33,2024-11-04 16:13:21,19.184,51.68,71.98,Level1,Ashleyfurt,6.64
835,8,24,2024-06-04 12:35:17,2024-06-04 13:25:38,41.963,20.89,98.17,DCFC,Barbaratown,13.52
836,39,13,2023-12-26 18:36:18,2023-12-26 19:12:19,30.021,36.98,88.83,DCFC,South Tammy,3.18
837,39,4,2023-01-24 15:59:30,2023-01-24 16:37:47,31.914,36.51,91.63,DCFC,West Johnville,5.25
838,5,21,2023-05-24 00:02:30,2023-05-24 04:38:28,33.117,56.31,100,Level2,Garyview,11.46
839,27,40,2024-03-09 00:10:00,2024-03-09 17:09:39,32.289,55.89,100,Level1,Lake Juanhaven,11.02
840,8,2,2023-09-25 19:39:26,2023-09-26 06:49:53,21.231,14.42,53.52,Level1,Frenchbury,2.98
841,48,15,2024-04-12 22:45:07,2024-04-13 08:06:59,67.424,15.01,83.74,Level2,West Hollyburgh,16.18
842,28,30,2023-07-31 00:30:30,2023-07-31 01:23:07,43.86,18.99,94.48,DCFC,New Elijah,14.64
843,6,29,2024-04-13 06:37:26,2024-04-13 07:02:58,21.289,58.98,100,DCFC,New Scott,6.94
844,3,30,2024-12-24 22:32:56,2024-12-25 01:07:21,18.531,21.07,41.66,Level2,North Alexander,5.42
845,45,35,2023-09-01 06:29:35,2023-09-02 03:05:52,39.149,50.88,100,Level1,Waltersland,10.12
846,14,18,2023-04-03 09:04:27,2023-04-03 17:03:13,15.161,42.89,74.74,Level1,Keithview,2.4
847,23,30,2024-05-17 08:43:58,2024-05-17 12:17:51,25.667,30.63,63.12,Level2,Sosaton,8.58
848,24,11,2023-02-06 17:32:56,2023-02-06 18:34:28,51.285,45.73,100,DCFC,Loriland,8.28
849,3,24,2023-07-27 21:03:32,2023-07-28 20:55:06,45.333,43.21,93.58,Level1,Lynchville,7.74
850,2,37,2024-11-08 22:35:19,2024-11-09 18:32:01,37.896,37.05,100,Level1,Amandaville,5.79
851,21,38,2023-12-10 17:31:39,2023-12-10 18:21:30,41.55,28.0,83.4,DCFC,East Karen,12.1
852,5,9,2024-08-24 08:23:34,2024-08-25 04:21:08,37.923,18.5,68.53,Level1,Lake Patrick,11.59
853,38,35,2024-09-09 07:56:26,2024-09-10 01:16:14,32.927,46.46,100,Level1,Scotttown,6.27
854,11,3,2023-06-23 21:21:21,2023-06-24 02:39:17,10.068,14.27,35.6,Level1,Danberg,2.27
855,3,6,2023-11-05 18:40:27,2023-11-06 02:34:40,56.907,14.19,77.42,Level2,North April,18.6
856,43,8,2023-03-03 06:46:32,2023-03-03 22:10:56,29.273,42.94,79.44,Level1,West Theresaberg,7.82
857,3,13,2024-01-30 01:28:24,2024-01-31 11:49:12,65.259,17.36,89.87,Level1,Lake Georgeberg,11.17
858,9,32,2024-02-28 13:27:29,2024-02-28 18:06:17,33.457,13.96,63.97,Level2,Port Debrashire,10.98
859,35,17,2023-04-23 13:05:48,2023-04-23 13:55:03,41.054,26.69,100,DCFC,South Hunter,9.67
860,48,7,2024-10-30 20:59:26,2024-11-01 05:19:00,61.42,37.39,100,Level1,Rodriguezburgh,11.43
861,44,17,2024-07-06 19:59:15,2024-07-06 20:32:06,27.378,19.13,49.72,DCFC,New Chelseyshire,7.75
862,24,17,2024-10-25 11:00:00,2024-10-25 19:11:05,58.93,22.76,85.12,Level2,Alvareztown,20.61
863,6,14,2024-08-31 02:00:03,2024-08-31 06:33:28,32.811,24.76,87.98,Level2,Mercedesstad,4.79
864,29,10,2023-03-29 19:24:07,2023-03-29 21:45:21,16.949,37.41,72.0,Level2,Samanthatown,3.92
865,47,36,2024-11-16 09:17:41,2024-11-16 09:54:18,30.519,52.24,100,DCFC,Kruegerberg,5.76
866,38,33,2023-03-28 20:47:34,2023-03-28 22:57:57,15.646,13.02,38.46,Level2,Francisland,3.4
867,8,18,2023-12-15 00:24:25,2023-12-15 03:42:28,23.767,17.08,60.85,Level2,East Katie,4.25
868,47,31,2023-05-28 07:42:27,2023-05-28 08:32:18,41.548,34.98,100,DCFC,Port Laura,11.79
869,36,31,2024-01-12 16:32:57,2024-01-12 17:04:04,25.937,42.6,83.64,DCFC,Lake Robertbury,4.93
870,1,33,2024-07-03 21:15:13,2024-07-04 00:11:56,21.206,54.59,100,Level2,Cruzmouth,6.73
871,25,19,2023-10-23 18:17:34,2023-10-23 21:11:24,20.86,40.55,62.86,Level2,Morganborough,7.17
872,20,1,2023-10-23 15:24:06,2023-10-23 15:54:24,25.254,51.29,96.71,DCFC,Laurastad,3.49
873,18,27,2024-03-21 16:17:57,2024-03-22 13:09:15,39.625,46.78,93.84,Level1,Pachecoberg,5.08
874,8,17,2023-01-21 10:06:22,2023-01-21 17:06:08,13.293,40.17,64.65,Level1,Joelstad,4.27
875,48,29,2024-03-03 01:55:59,2024-03-03 02:46:53,42.428,56.75,100,DCFC,Thompsontown,13.97
876,46,27,2023-01-04 00:05:40,2023-01-04 00:30:39,20.832,10.33,42.83,DCFC,North Rebeccatown,2.5
877,28,8,2024-02-25 04:40:24,2024-02-25 08:49:47,29.927,48.49,100,Level2,New Christinestad,3.78
878,27,17,2023-10-06 02:11:25,2023-10-06 02:33:20,18.271,25.2,50.16,DCFC,Lake John,4.41
879,13,34,2024-11-04 04:05:56,2024-11-04 17:48:26,26.046,57.02,100,Level1,Coxview,7.04
880,50,4,2023-04-20 05:04:17,2023-04-20 08:29:18,24.602,46.63,83.57,Level2,Ronaldhaven,2.81
881,34,2,2023-12-24 02:00:09,2023-12-24 16:19:15,27.205,25.56,76.41,Level1,North Jenniferchester,4.13
882,14,28,2023-05-01 05:55:44,2023-05-01 19:46:32,26.309,44.73,100,Level1,Powellchester,4.07
883,30,19,2024-06-06 22:44:01,2024-06-06 22:56:35,10.475,36.05,59.59,DCFC,Williamfort,1.62
884,44,1,2024-11-01 13:59:22,2024-11-01 18:06:36,29.669,30.72,63.87,Level2,Williamville,10.24
885,20,30,2023-06-01 15:14:22,2023-06-01 17:43:17,17.87,23.22,55.36,Level2,New Jasonbury,4.02
886,27,1,2023-07-22 16:37:20,2023-07-23 00:09:13,54.227,12.74,86.82,Level2,Staceyfurt,10.47
887,14,24,2024-12-07 12:17:45,2024-12-08 03:22:02,28.636,39.84,100,Level1,South Christophertown,8.21
888,13,13,2024-08-20 06:08:52,2024-08-20 06:40:00,25.949,57.18,100,DCFC,Julieport,3.37
889,38,20,2023-09-07 09:54:44,2023-09-07 10:19:00,20.227,57.41,90.3,DCFC,Murrayton,4.5
890,36,4,2023-08-07 17:07:12,2023-08-07 19:13:52,15.2,50.22,74.27,Level2,South Jennifer,3.92
891,40,36,2024-05-31 03:24:56,2024-05-31 10:41:50,52.428,26.51,86.02,Level2,Hullborough,8.27
892,6,30,2024-03-14 05:28:48,2024-03-14 06:08:00,32.676,37.04,100,DCFC,Port Matthew,9.47
893,19,29,2023-04-24 23:12:11,2023-04-25 03:06:18,28.094,15.04,45.71,Level2,Pamelaland,9.81
894,26,22,2023-12-02 17:10:44,2023-12-03 05:08:35,22.732,14.76,59.42,Level1,Lake Stephen,2.77
895,41,39,2023-05-30 12:01:02,2023-05-30 12:26:57,21.602,13.03,56.32,DCFC,Jamesberg,4.27
896,13,4,2024-02-12 04:01:53,2024-02-12 09:42:06,40.826,16.33,83.7,Level2,Zacharyfurt,5.5
897,25,34,2024-04-04 14:55:22,2024-04-04 15:24:01,23.88,39.94,65.48,DCFC,South Jayport,5.81
898,41,31,2024-11-10 03:46:23,2024-11-10 04:25:43,32.779,34.31,100,DCFC,New Timothy,8.14
899,42,25,2024-08-30 11:29:24,2024-08-30 22:51:00,21.584,19.66,48.4,Level1,Lake Melissa,5.22
900,6,22,2023-03-03 17:06:40,2023-03-04 13:09:49,38.1,26.59,100,Level1,West Jesse,7.39
901,25,3,2024-03-31 00:54:05,2024-03-31 01:26:04,26.657,51.25,79.76,DCFC,West Michaelburgh,6.19
902,23,13,2024-02-25 00:28:18,2024-02-25 23:37:06,43.979,44.33,100,Level1,Bradleyshire,6.38
903,25,17,2024-07-05 02:36:30,2024-07-05 06:04:04,24.908,42.82,69.46,Level2,Johnborough,8.18
904,36,13,2024-07-27 16:20:23,2024-07-27 16:53:15,27.391,56.66,100,DCFC,Mcculloughchester,5.68
905,22,2,2023-08-10 09:06:19,2023-08-10 09:50:10,36.547,15.45,53.84,DCFC,Archerside,11.97
906,25,3,2024-08-10 19:08:56,2024-08-11 02:01:44,49.536,25.13,78.11,Level2,West Jeffrey,12.34
907,9,29,2023-06-12 00:33:40,2023-06-12 05:27:25,35.25,28.03,80.72,Level2,Port Patricia,6.1
908,1,15,2024-02-26 16:14:50,2024-02-27 11:14:31,36.09,22.41,99.69,Level1,Devonberg,10.53
909,47,4,2024-02-25 15:30:25,2024-02-25 16:08:26,31.694,50.4,100,DCFC,Lake Tyler,9.66
910,9,22,2024-04-28 07:42:41,2024-04-28 08:11:30,24.024,54.08,89.99,DCFC,Lake Brandonstad,4.2
911,22,21,2023-03-13 21:15:33,2023-03-14 18:23:00,40.136,41.04,83.2,Level1,South Sandra,10.17
912,40,35,2024-01-24 23:10:03,2024-01-25 18:02:22,35.857,59.3,100,Level1,Lake Amandafurt,11.22
913,20,17,2023-08-15 03:01:47,2023-08-15 03:30:02,23.547,38.12,80.47,DCFC,Perezville,7.46
914,2,2,2023-04-09 13:02:50,2023-04-09 17:54:33,35.006,33.8,91.95,Level2,Lisaside,11.48
915,23,37,2023-11-14 21:37:42,2023-11-15 06:12:22,16.298,38.97,59.6,Level1,South Nicole,5.57
916,20,7,2023-03-21 02:13:02,2023-03-21 13:17:25,21.039,47.67,85.51,Level1,Robertfurt,5.55
917,4,31,2023-01-24 03:56:59,2023-01-24 09:52:56,42.714,26.59,99.11,Level2,South Kayla,8.09
918,9,23,2023-02-28 17:53:33,2023-02-28 18:21:08,22.987,47.09,81.45,DCFC,West Miguel,2.41
919,1,2,2024-10-08 01:05:35,2024-10-08 01:29:11,19.679,57.86,100,DCFC,Guzmanborough,4.26
920,12,37,2023-08-14 07:17:22,2023-08-14 07:43:44,21.985,48.37,87.7,DCFC,North Sharonhaven,5.08
921,29,21,2023-04-24 11:05:31,2023-04-25 00:22:53,25.25,48.47,100,Level1,South Roberthaven,3.94
922,41,30,2024-09-05 00:26:21,2024-09-05 00:54:58,23.857,13.23,61.04,DCFC,Lake Christopher,4.29
923,39,38,2024-06-12 10:52:54,2024-06-12 11:22:23,24.579,57.55,100,DCFC,Larafurt,4.66
924,45,19,2023-11-25 19:44:41,2023-11-26 12:05:44,31.067,49.05,88.03,Level1,North Donaldhaven,6.31
925,38,24,2023-02-27 21:17:31,2023-02-27 23:13:23,13.905,27.35,49.96,Level2,East Austin,1.44
926,3,10,2024-08-21 16:12:33,2024-08-22 21:36:21,55.854,37.94,100,Level1,East Nicolehaven,13.33
927,40,16,2024-12-15 20:09:00,2024-12-17 02:42:58,58.076,34.08,100,Level1,New Mark,8.91
928,43,30,2024-03-01 19:51:49,2024-03-01 22:18:11,17.564,50.25,72.15,Level2,Ryanville,2.58
929,18,31,2023-12-17 10:57:20,2023-12-18 04:17:45,32.947,20.99,60.12,Level1,Singhchester,5.97
930,27,3,2024-10-16 12:04:35,2024-10-16 12:45:04,33.738,53.91,100,DCFC,Smithmouth,4.92
931,14,22,2023-11-12 14:35:20,2023-11-12 20:21:39,10.967,34.62,57.66,Level1,South Cynthia,3.46
932,23,29,2024-09-04 22:20:29,2024-09-05 02:32:29,30.241,58.16,96.44,Level2,West Huntershire,5.44
933,34,39,2023-11-06 02:49:21,2023-11-07 00:47:48,41.751,16.24,94.28,Level1,South Michael,9.31
934,13,32,2024-01-31 02:27:44,2024-01-31 12:47:45,19.634,21.13,53.53,Level1,Wisefort,2.88
935,2,37,2023-12-31 05:16:22,2023-12-31 06:06:25,41.713,30.71,100,DCFC,Kathrynville,5.47
936,17,39,2024-12-01 05:30:02,2024-12-01 06:51:15,9.747,49.27,69.79,Level2,Taylorville,1.87
937,29,39,2023-03-23 13:09:39,2023-03-23 17:49:04,33.531,17.7,86.13,Level2,East Johnside,9.65
938,11,10,2023-01-08 09:13:39,2023-01-08 09:45:25,26.484,19.89,76.0,DCFC,East Deniseberg,3.57
939,6,4,2024-06-04 11:19:53,2024-06-04 21:51:12,19.992,28.85,67.37,Level1,Kingside,6.93
940,6,8,2023-11-07 06:27:04,2023-11-07 09:00:36,18.424,54.63,90.13,Level2,New Alyssa,3.29
941,11,32,2024-05-29 13:48:03,2024-05-29 17:30:55,26.744,20.1,76.76,Level2,Austinbury,5.49
942,3,3,2024-08-20 15:14:23,2024-08-20 18:22:42,22.599,11.75,36.86,Level2,West Loriburgh,3.93
943,34,7,2024-05-05 03:18:37,2024-05-05 06:48:33,25.193,46.44,93.53,Level2,Lake Megan,7.4
944,9,9,2023-08-01 05:55:53,2023-08-01 06:25:11,24.425,45.5,82.01,DCFC,Clintonton,5.03
945,10,14,2023-03-06 06:16:25,2023-03-06 06:39:55,19.591,23.55,52.66,DCFC,Goodmanport,6.5
946,46,16,2024-12-28 10:07:16,2024-12-29 04:37:19,35.152,21.94,76.78,Level1,Michaelaburgh,7.42
947,7,11,2023-09-28 09:14:38,2023-09-28 14:14:45,36.015,11.22,58.36,Level2,Heatherberg,9.86
948,19,3,2024-07-14 12:06:27,2024-07-14 15:38:07,25.401,21.47,49.2,Level2,North Susanside,3.51
949,23,22,2023-04-06 09:03:44,2023-04-07 03:41:22,35.392,55.2,100,Level1,New Tonihaven,7.21
950,7,29,2023-05-14 18:14:35,2023-05-14 19:05:11,42.18,44.79,100,DCFC,South Rebekah,4.37
951,24,23,2024-12-10 12:02:28,2024-12-11 14:39:55,50.586,46.47,100,Level1,South Stephanieview,12.4
952,32,14,2023-11-14 17:39:18,2023-11-14 18:02:42,19.512,19.75,48.36,DCFC,West Brianport,2.21
953,28,7,2024-09-27 08:00:10,2024-09-27 21:25:48,25.512,37.85,81.76,Level1,Port Erinfort,8.19
954,45,10,2023-05-21 18:53:12,2023-05-22 01:11:54,45.445,42.98,100,Level2,Julieville,5.81
955,36,29,2023-01-25 09:12:08,2023-01-25 09:40:19,23.491,52.66,89.83,DCFC,North Rachel,2.68
956,13,32,2024-11-23 16:46:29,2024-11-23 17:23:17,30.676,49.38,100,DCFC,Jamesbury,9.01
957,4,15,2024-01-07 09:44:06,2024-01-07 12:19:21,18.63,28.91,60.54,Level2,East Susanfort,3.27
958,23,39,2023-08-21 02:11:53,2023-08-21 02:51:55,33.37,57.76,100,DCFC,Feliciaborough,5.06
959,5,28,2023-11-15 02:18:33,2023-11-15 03:19:19,50.65,28.32,95.14,DCFC,Lake Christina,12.14
960,12,2,2023-05-01 01:39:51,2023-05-01 06:43:23,36.424,34.84,100,Level2,North Janice,3.72
961,43,3,2023-11-05 22:07:38,2023-11-05 23:07:04,49.532,33.18,94.94,DCFC,Biancachester,7.88
962,27,40,2024-07-19 00:35:50,2024-07-19 01:32:12,46.98,23.82,88.0,DCFC,Kevinville,13.47
963,49,34,2023-09-01 10:45:51,2023-09-02 14:32:40,52.783,38.41,100,Level1,Jenniferland,6.87
964,37,7,2023-03-02 00:49:38,2023-03-02 01:46:41,47.545,10.76,62.95,DCFC,Vaughanside,12.55
965,47,8,2023-02-02 07:03:31,2023-02-03 01:54:21,35.81,43.96,100,Level1,East David,10.96
966,4,31,2024-09-06 05:13:06,2024-09-06 05:28:22,12.728,21.56,43.17,DCFC,New Amy,2.56
